outageId,outageGisId,outageRegionId,outageMunicipality,outageArea,outageCause,numCustomersOut,crewEta,dateServiceOut,dateServiceRestored,estDateServiceRestored,crewEtr,outageLastUpdated,outageRegionName,outageLatitude,outageLongitude,nearestSubstationId,outageToSubstationDistance,substationName,substationCity,typeOfSubstation,statusOfSubstation,substationLatitude,substationLongitude
2537367,2511252.0,521980323,Coquitlam,"West of ORLAND DR, North of FOSTER AVE, South-East of WALNUT CRS",Planned work being done on our equipment,56,2025-01-10 20:45:00+00:00,2025-01-10 20:12:46+00:00,2025-01-10 21:24:30+00:00,2025-01-10 22:00:00+00:00,2025-01-10 22:00:00+00:00,2025-01-10 20:45:24+00:00,Lower Mainland,49.257046,-122.841141,200118,3.1254418361610137,COMO LAKE,COQUITLAM,SUBSTATION,IN SERVICE,49.26,-122.8
2537367,2511252.0,521980323,Coquitlam,1700 - 1800 block FOSTER AVE,Planned work being done on our equipment,18,2025-01-10 20:20:00+00:00,2025-01-10 20:16:03+00:00,2025-01-10 20:47:03+00:00,2025-01-10 23:00:00+00:00,2025-01-10 23:00:00+00:00,2025-01-10 20:17:30+00:00,Lower Mainland,49.256043,-122.842638,200118,3.00365935330473,COMO LAKE,COQUITLAM,SUBSTATION,IN SERVICE,49.26,-122.8
2537367,2511252.0,521980323,Coquitlam,1700 - 1800 block FOSTER AVE,Planned work being done on our equipment,18,2025-01-10 20:20:00+00:00,2025-01-10 20:16:03+00:00,2025-01-10 20:47:03+00:00,2025-01-10 23:00:00+00:00,2025-01-10 23:00:00+00:00,2025-01-10 20:17:30+00:00,Lower Mainland,49.256043,-122.842638,200118,3.1254418361610137,COMO LAKE,COQUITLAM,SUBSTATION,IN SERVICE,49.26,-122.8
2537371,2511256.0,521980323,Kent,5700 block LIMBERT RD,Equipment failure,1,,2025-01-10 20:19:44+00:00,2025-01-10 23:09:49+00:00,2025-01-10 23:30:00+00:00,2025-01-10 23:30:00+00:00,2025-01-10 21:09:53+00:00,Lower Mainland,49.235698,-121.803,200174,2.30583240438372,KENT,NOT AVAILABLE,SUBSTATION,IN SERVICE,49.25,-121.78
2537372,2511257.0,521980323,Kent,2300 block LOUGHEED HWY,Planned work being done on our equipment,1,2025-01-10 20:25:00+00:00,2025-01-10 20:20:10+00:00,2025-01-10 22:09:31+00:00,2025-01-10 21:15:00+00:00,2025-01-10 21:15:00+00:00,2025-01-10 20:21:31+00:00,Lower Mainland,49.230477,-121.896232,202029,7.7771221772552925,UNKNOWN202029,CHILLIWACK,SUBSTATION,IN SERVICE,49.17,-121.95
2537374,2511259.0,521980323,Vancouver,"3800 block W 36TH AVE, 3800 - 3900 block W 35TH AVE",Planned work being done on our equipment,9,2025-01-10 20:30:00+00:00,2025-01-10 20:30:09+00:00,2025-01-10 21:47:04+00:00,2025-01-11 00:00:00+00:00,2025-01-11 00:00:00+00:00,2025-01-10 20:30:52+00:00,Lower Mainland,49.240047,-123.190524,200091,1.3030744035607178,CAMOSUN,VANCOUVER,SUBSTATION,IN SERVICE,49.25,-123.2
2537375,2511260.0,1812901382,Sidney,"9600 block FIFTH ST, 9600 block 5TH ST",Under investigation,13,,2025-01-10 20:41:13+00:00,2025-01-10 21:09:14+00:00,,,2025-01-10 20:41:24+00:00,South VI,48.645005,-123.40032,200071,2.2079370493583887,SIDNEY,NORTH SAANICH,SUBSTATION,IN SERVICE,48.63,-123.42
2537376,2511261.0,2072041405,Nakusp,WHATSHAN GENERATING,Under investigation,1,2025-01-11 00:00:00+00:00,2025-01-10 20:46:56+00:00,2025-01-11 02:11:48+00:00,,,2025-01-10 23:23:03+00:00,Okanagan/Kootenay,49.909127,-118.073349,200311,0.2587204369190425,WHATSHAN,NOT AVAILABLE,SUBSTATION,IN SERVICE,49.91,-118.07
2537379,2511264.0,2072041405,Golden,East-West of Trans Can HWY,Tree down across our wires,10,2025-01-12 18:40:00+00:00,2025-01-10 21:27:55+00:00,2025-01-12 20:47:13+00:00,2025-01-13 01:00:00+00:00,2025-01-13 01:00:00+00:00,2025-01-12 18:37:49+00:00,Okanagan/Kootenay,51.36189,-116.537372,200330,30.43461211703531,GOLDEN,GOLDEN,SUBSTATION,IN SERVICE,51.29,-116.96
2537383,2511268.0,1602896846,Qualicum Beach,"South of ALBERNI HWY, East of ERRINGTON RD, North-West of PRICE RD",Work being done on our equipment,22,2025-01-10 21:45:00+00:00,2025-01-10 21:34:43+00:00,2025-01-10 22:29:39+00:00,2025-01-10 23:00:00+00:00,2025-01-10 23:00:00+00:00,2025-01-10 21:45:24+00:00,North VI,49.303805,-124.363778,202372,3.2022951321678454,PARKSVILLE,NOT AVAILABLE,SUBSTATION,IN SERVICE,49.3,-124.32
2537384,2511269.0,1812901382,Sidney,10300 block PATRICIA PL,Planned work being done on our equipment,24,2025-01-10 22:00:00+00:00,2025-01-10 21:38:41+00:00,2025-01-10 23:09:49+00:00,2025-01-10 22:30:00+00:00,2025-01-10 22:30:00+00:00,2025-01-10 21:56:16+00:00,South VI,48.664861,-123.415573,200071,3.889986058289596,SIDNEY,NORTH SAANICH,SUBSTATION,IN SERVICE,48.63,-123.42
2537405,2511289.0,521980323,Richmond,7400 block LISMER AVE,Under investigation,1,2025-01-11 03:25:00+00:00,2025-01-10 21:44:00+00:00,2025-01-11 05:09:36+00:00,,,2025-01-11 03:21:27+00:00,Lower Mainland,49.151113,-123.143233,200084,1.379349808563261,RICHMOND,RICHMOND,SUBSTATION,IN SERVICE,49.16,-123.13
2537395,2511274.0,1602896846,Campbell River,"OKE RD, PUMP - OKE RD",Under investigation,2,,2025-01-10 21:55:02+00:00,2025-01-10 22:29:39+00:00,,,2025-01-10 22:08:24+00:00,North VI,50.058555,-124.937996,200029,22.69083287507237,CAMPBELL RIVER,CAMPBELL RIVER,SUBSTATION,IN SERVICE,50.02,-125.25
2537399,2511283.0,1602896846,Campbell River,"North-West of SEAFORD RD, East of SUTIL PT RD",Tree down across our wires,39,2025-01-11 02:55:00+00:00,2025-01-10 21:55:20+00:00,2025-01-11 03:33:34+00:00,,,2025-01-11 02:51:43+00:00,North VI,50.071256,-124.976013,200029,20.377791722005416,CAMPBELL RIVER,CAMPBELL RIVER,SUBSTATION,IN SERVICE,50.02,-125.25
2537408,2511292.0,1602964060,Terrace,"East of HWY 37 , South-West of OLD LAKELSE LK DR, North of KRUMM AVE",Under investigation,98,2025-01-10 22:40:00+00:00,2025-01-10 22:07:19+00:00,2025-01-10 23:09:49+00:00,,,2025-01-10 22:39:39+00:00,Northern,54.50505,-128.544751,200230,1.127886695455444,TERRACE,NOT AVAILABLE,SUBSTATION,IN SERVICE,54.51,-128.56
2537413,2511297.0,1602896846,Qualicum Beach,900 - 1000 block PRICE RD,Tree down across our wires,26,,2025-01-10 23:07:00+00:00,2025-01-11 00:51:15+00:00,2025-01-11 00:00:00+00:00,2025-01-11 00:00:00+00:00,2025-01-10 23:29:59+00:00,North VI,49.302989,-124.356053,202372,2.635168600804315,PARKSVILLE,NOT AVAILABLE,SUBSTATION,IN SERVICE,49.3,-124.32
2537417,2511301.0,725364552,Clearwater,400 block NAKISKA RD,Tree down across our wires,3,2025-01-11 00:30:00+00:00,2025-01-10 23:17:00+00:00,2025-01-11 02:11:48+00:00,,,2025-01-10 23:39:56+00:00,Thompson/Shuswap,51.910804,-120.033287,200289,26.7771374814503,CLEARWATER TAP,NOT AVAILABLE,TAP,IN SERVICE,51.67,-120.03
2537424,2511308.0,2072041405,Spallumcheen,4900 block LANSDOWNE RD,Under investigation,2,2025-01-11 01:40:00+00:00,2025-01-10 23:50:00+00:00,2025-01-11 02:11:48+00:00,,,2025-01-11 00:37:41+00:00,Okanagan/Kootenay,50.495989,-119.199786,200302,16.44880630773003,ASHTON CREEK,NOT AVAILABLE,SUBSTATION,IN SERVICE,50.56,-118.99
2537427,2511311.0,2072041405,Nakusp,"BENCH CREEK  HWY 6, MT SCAIA RADIO SITE",Under investigation,2,2025-01-11 17:55:00+00:00,2025-01-10 23:53:26+00:00,2025-01-11 21:32:57+00:00,2025-01-11 22:00:00+00:00,2025-01-11 22:00:00+00:00,2025-01-11 17:59:37+00:00,Okanagan/Kootenay,49.90809,-118.316474,200310,11.99328245023852,MONASHEE,NOT AVAILABLE,SUBSTATION,IN SERVICE,49.92,-118.15
2537429,2511313.0,1602896846,Gabriola Island,1100 block COATS DR,Tree down across our wires,1,2025-01-11 02:10:00+00:00,2025-01-10 23:54:48+00:00,2025-01-11 02:55:18+00:00,,,2025-01-11 00:06:27+00:00,North VI,49.147426,-123.814263,200048,3.427838114378944,HARMAC,NOT AVAILABLE,SUBSTATION,IN SERVICE,49.14,-123.86
2537431,2511315.0,521980323,Hope,65700 block GARDNER DR,Under investigation,3,2025-01-11 01:35:00+00:00,2025-01-11 00:01:08+00:00,2025-01-11 03:47:17+00:00,2025-01-11 04:00:00+00:00,2025-01-11 04:00:00+00:00,2025-01-11 01:34:42+00:00,Lower Mainland,49.376186,-121.410005,200177,1.5083861662312552,HOPE,NOT AVAILABLE,SUBSTATION,IN SERVICE,49.38,-121.43
2537436,2511320.0,725364552,Sicamous,600 - 700 block CHAPMAN CRS,Wire down,4,2025-01-11 01:50:00+00:00,2025-01-11 00:41:01+00:00,2025-01-11 04:12:26+00:00,2025-01-11 04:00:00+00:00,2025-01-11 04:00:00+00:00,2025-01-11 03:20:55+00:00,Thompson/Shuswap,50.829928,-118.985321,200301,1.553037640536184,SICAMOUS,NOT AVAILABLE,SUBSTATION,IN SERVICE,50.84,-118.97
2537475,2511359.0,1602896846,Nanaimo,"West of BRUCE AVE, North of SANDY CRT, East of HOWARD AVE, South of HAREWOOD RD",Under investigation,16,2025-01-11 03:40:00+00:00,2025-01-11 01:10:00+00:00,2025-01-11 04:12:26+00:00,,,2025-01-11 03:37:34+00:00,North VI,49.155098,-123.953732,200046,3.0312923686276725,HARWOOD TAP,NANAIMO,TAP,IN SERVICE,49.13,-123.97
2537480,2511364.0,848340027,100 Mile House,"East of JENS RD, North-West of EXETER STATION RD",Planned work being done on our equipment,16,2025-01-11 02:00:00+00:00,2025-01-11 01:59:21+00:00,2025-01-11 05:27:57+00:00,2025-01-11 07:00:00+00:00,2025-01-11 07:00:00+00:00,2025-01-11 02:01:23+00:00,Central Interior,51.651797,-121.317915,200187,2.130774320675396,100 MILE HOUSE,NOT AVAILABLE,SUBSTATION,IN SERVICE,51.66,-121.29
2537481,2511365.0,725364552,Revelstoke,1300 block DOWNIE ST,Under investigation,3,2025-01-11 03:25:00+00:00,2025-01-11 02:03:00+00:00,2025-01-11 04:12:26+00:00,,,2025-01-11 03:22:49+00:00,Thompson/Shuswap,50.987111,-118.195226,200307,0.46352477779819157,ILLECILLEWAET,NOT AVAILABLE,SUBSTATION,IN SERVICE,50.99,-118.2
2537503,2511385.0,521980323,"North Vancouver, West Vancouver","North of 1ST ST, South of GLADWIN DR, West of HAMILTON AVE, East of CAPILANO RD",Substation fault,1653,2025-01-11 04:55:00+00:00,2025-01-11 02:49:59+00:00,2025-01-11 05:27:57+00:00,,,2025-01-11 04:52:03+00:00,Lower Mainland,49.325471,-123.110817,200131,0.5070703169115686,CAPILANO,NORTH VANCOUVER DISTRICT,SUBSTATION,IN SERVICE,49.33,-123.11
2537513,2511394.0,521980323,North Vancouver,"South of MCBRIDE ST, East of MCGUIRE AVE, West of MACKAY RD",Substation fault,133,2025-01-11 04:55:00+00:00,2025-01-11 02:50:00+00:00,2025-01-11 05:27:57+00:00,,,2025-01-11 04:52:13+00:00,Lower Mainland,49.315052,-123.110465,200130,0.8833926123154606,NORGATE,NORTH VANCOUVER DISTRICT,SUBSTATION,IN SERVICE,49.32,-123.12
2537512,2511393.0,521980323,"North Vancouver, West Vancouver","West of PHILIP AVE, South of HADDEN DR, North of LOWER CAPILANO RD, East of 11TH ST",Substation fault,2328,2025-01-11 04:55:00+00:00,2025-01-11 02:50:00+00:00,2025-01-11 05:27:57+00:00,,,2025-01-11 04:52:09+00:00,Lower Mainland,49.331731,-123.125876,200131,1.166438552158993,CAPILANO,NORTH VANCOUVER DISTRICT,SUBSTATION,IN SERVICE,49.33,-123.11
2537506,2511388.0,521980323,"North Vancouver, West Vancouver","North of 1ST ST, South of MARINE DR, West of HANES AVE, East of WHONOAK RD",Substation fault,1047,2025-01-11 04:55:00+00:00,2025-01-11 02:50:00+00:00,2025-01-11 05:27:57+00:00,,,2025-01-11 04:52:06+00:00,Lower Mainland,49.320599,-123.107877,200130,0.8811978285534223,NORGATE,NORTH VANCOUVER DISTRICT,SUBSTATION,IN SERVICE,49.32,-123.12
2537501,2511384.0,521980323,"North Vancouver, West Vancouver","South of WELCH ST, East of LOWER CAPILANO RD, West of TATLOW AVE",Substation fault,52,2025-01-11 04:55:00+00:00,2025-01-11 02:50:00+00:00,2025-01-11 05:47:09+00:00,2025-01-11 06:00:00+00:00,2025-01-11 06:00:00+00:00,2025-01-11 05:19:56+00:00,Lower Mainland,49.315757,-123.119371,200130,0.47399785238880987,NORGATE,NORTH VANCOUVER DISTRICT,SUBSTATION,IN SERVICE,49.32,-123.12
2537518,2511399.0,521980323,North Vancouver,"South of 1ST ST, East of GARDEN AVE, West of PEMBERTON AVE",Wire down,24,2025-01-11 03:55:00+00:00,2025-01-11 03:13:00+00:00,2025-01-11 08:40:02+00:00,2025-01-11 08:15:00+00:00,2025-01-11 08:15:00+00:00,2025-01-11 08:13:38+00:00,Lower Mainland,49.31428,-123.112877,200130,0.8192165817487493,NORGATE,NORTH VANCOUVER DISTRICT,SUBSTATION,IN SERVICE,49.32,-123.12
2537525,2511406.0,521980323,Vancouver,"2500 block GRANVILLE ST, 1400 block W BROADWAY",Under investigation,6,,2025-01-11 06:15:00+00:00,2025-01-11 06:47:08+00:00,,,2025-01-11 06:28:44+00:00,Lower Mainland,49.263374,-123.138008,200090,1.723066532312981,SPERLING,VANCOUVER,SUBSTATION,IN SERVICE,49.25,-123.15
2537530,2511411.0,1602964060,Kitimat,600 block DADOOK CRS,Tree down across our wires,1,2025-01-11 09:30:00+00:00,2025-01-11 07:46:00+00:00,2025-01-11 10:09:39+00:00,2025-01-11 10:45:00+00:00,2025-01-11 10:45:00+00:00,2025-01-11 09:38:15+00:00,Northern,54.05658,-128.667204,200235,2.8253958909202863,EUROCAN,NOT AVAILABLE,SUBSTATION,IN SERVICE,54.04,-128.7
2537536,2511417.0,1602896846,Nanaimo,"East of ISLAND HWY, North of CEDAR RD, West of RAINES RD",Under investigation,200,2025-01-11 13:35:00+00:00,2025-01-11 09:15:00+00:00,2025-01-11 14:26:21+00:00,,,2025-01-11 13:35:58+00:00,North VI,49.130918,-123.914474,200047,1.1342613169945939,HAREWOOD,NANAIMO,SUBSTATION,IN SERVICE,49.13,-123.93
2537540,2511421.0,1602896846,Nanaimo,6200 - 6300 block METRAL DR,Fire,22,2025-01-11 10:55:00+00:00,2025-01-11 09:42:00+00:00,2025-01-11 11:47:14+00:00,2025-01-11 11:45:00+00:00,2025-01-11 11:45:00+00:00,2025-01-11 11:21:36+00:00,North VI,49.229313,-124.046951,202373,1.6754104803995453,LANTZVILLE,NOT AVAILABLE,SUBSTATION,IN SERVICE,49.23,-124.07
2537542,2511423.0,521980323,Delta,9000 block BURNS DR,Equipment failure,1,2025-01-11 21:10:00+00:00,2025-01-11 16:34:31+00:00,2025-01-11 21:32:57+00:00,2025-01-11 22:00:00+00:00,2025-01-11 22:00:00+00:00,2025-01-11 21:08:46+00:00,Lower Mainland,49.091072,-122.971477,200005,4.991113343702071,ARNOTT,NOT AVAILABLE,SUBSTATION,IN SERVICE,49.09,-123.04
2537543,2511424.0,521980323,Surrey,"South of 94TH AVE, North-West of TRANS CANADA HWY, East of 193A ST",Planned work being done on our equipment,68,2025-01-11 16:40:00+00:00,2025-01-11 16:35:45+00:00,2025-01-11 23:23:58+00:00,2025-01-12 01:00:00+00:00,2025-01-12 01:00:00+00:00,2025-01-11 23:08:26+00:00,Lower Mainland,49.171489,-122.683762,200148,2.6303953982217703,UNKNOWN200148,LANGLEY TWP,SUBSTATION,IN SERVICE,49.18,-122.65
2537544,2511425.0,521980323,Squamish,"North of NO NAME , West of HWY 99",Planned work being done on our equipment,200,2025-01-11 17:00:00+00:00,2025-01-11 16:53:44+00:00,2025-01-11 22:09:04+00:00,2025-01-12 02:30:00+00:00,2025-01-12 02:30:00+00:00,2025-01-11 16:55:10+00:00,Lower Mainland,49.831731,-123.168981,200161,4.6848110489437556,CHEEKYE,NOT AVAILABLE,SUBSTATION,IN SERVICE,49.79,-123.16
2537546,2511427.0,1812901382,Saanich,"North of CEDAR HILL XRD, East of SYNOD RD, South of GARNET RD, West of SHELBOURNE ST",Planned work being done on our equipment,76,2025-01-11 17:05:00+00:00,2025-01-11 17:00:15+00:00,2025-01-11 22:09:04+00:00,2025-01-12 00:00:00+00:00,2025-01-12 00:00:00+00:00,2025-01-11 17:01:43+00:00,South VI,48.46501,-123.335799,200069,1.8685555052658593,GEORGE TRIPP,SAANICH,SUBSTATION,IN SERVICE,48.47,-123.36
2537550,2511431.0,521980323,Powell River,8200 block SUN CST HWY,Bird contacting our wires,1,2025-01-11 18:10:00+00:00,2025-01-11 17:13:00+00:00,2025-01-11 19:19:44+00:00,2025-01-11 19:00:00+00:00,2025-01-11 19:00:00+00:00,2025-01-11 18:33:35+00:00,Lower Mainland,49.793332,-124.461921,200156,3.0214903451640365,TAP200156,NOT AVAILABLE,TAP,IN SERVICE,49.82,-124.47
2537553,2511434.0,1602964060,Stikine,"West of HWY 37 , North-South-East of DEACONS ST",Bird contacting our wires,10,2025-01-11 18:15:00+00:00,2025-01-11 17:21:00+00:00,2025-01-11 19:19:44+00:00,2025-01-11 19:00:00+00:00,2025-01-11 19:00:00+00:00,2025-01-11 18:00:20+00:00,Northern,58.470119,-130.020756,200249,265.239260504383,TAP200249,NOT AVAILABLE,TAP,IN SERVICE,56.11,-129.38
2537554,2511435.0,521980323,Chilliwack,46100 - 46200 block BRITTON AVE,Under investigation,5,2025-01-11 19:15:00+00:00,2025-01-11 17:28:00+00:00,2025-01-11 19:32:51+00:00,,,2025-01-11 19:16:30+00:00,Lower Mainland,49.131718,-121.94582,200172,2.279594822306338,TAP200172,NOT AVAILABLE,TAP,IN SERVICE,49.15,-121.96
2537555,2511436.0,521980323,Hope,"West of GOLF RD, South of MAPLE ST, North of 5TH AVE, East of CARIBOO AVE",Planned work being done on our equipment,279,2025-01-11 17:35:00+00:00,2025-01-11 17:34:49+00:00,2025-01-11 23:09:15+00:00,2025-01-12 00:30:00+00:00,2025-01-12 00:30:00+00:00,2025-01-11 18:02:11+00:00,Lower Mainland,49.387966,-121.440804,200177,1.1816200303879263,HOPE,NOT AVAILABLE,SUBSTATION,IN SERVICE,49.38,-121.43
2537558,2511439.0,1602896846,Port Hardy,North-South-East-West of ISLAND HWY,Planned work being done on our equipment,171,2025-01-11 17:45:00+00:00,2025-01-11 17:40:00+00:00,2025-01-11 20:25:48+00:00,2025-01-11 21:00:00+00:00,2025-01-11 21:00:00+00:00,2025-01-11 17:44:57+00:00,North VI,50.21905,-126.611263,200021,1.5165000056285687,WOSS,NOT AVAILABLE,SUBSTATION,IN SERVICE,50.22,-126.59
2537557,2511438.0,521980323,Surrey,14900 block GLEN AVON DR,Wire down,1,2025-01-11 18:30:00+00:00,2025-01-11 17:40:16+00:00,2025-01-11 19:47:09+00:00,2025-01-11 19:15:00+00:00,2025-01-11 19:15:00+00:00,2025-01-11 18:47:07+00:00,Lower Mainland,49.205647,-122.809257,200002,2.831426042831803,WHALLEY,SURREY,SUBSTATION,IN SERVICE,49.19,-122.84
2537559,2511440.0,521980323,West Vancouver,2600 block PALMERSTON AVE,Wire down,1,2025-01-11 19:05:00+00:00,2025-01-11 17:47:02+00:00,2025-01-11 20:10:23+00:00,2025-01-11 20:30:00+00:00,2025-01-11 20:30:00+00:00,2025-01-11 19:16:35+00:00,Lower Mainland,49.341109,-123.187073,200134,1.9328702090860268,HILLCREST,WEST VANCOUVER,SUBSTATION,IN SERVICE,49.35,-123.21
2537562,2511443.0,1812901382,Duncan,3300 block BOYLES RD,Under investigation,9,2025-01-11 19:20:00+00:00,2025-01-11 17:57:00+00:00,2025-01-11 19:47:09+00:00,,,2025-01-11 19:21:16+00:00,South VI,48.682089,-123.577315,202374,3.9378883184744233,SHAWNIGAN LAKE,NOT AVAILABLE,SUBSTATION,IN SERVICE,48.65,-123.6
2537566,2511447.0,1812901382,Sidney,"2300 block JAMES WHITE BLVD, 9800 block RESTHAVEN DR",Planned work being done on our equipment,9,2025-01-11 18:25:00+00:00,2025-01-11 18:04:43+00:00,2025-01-11 21:47:08+00:00,2025-01-11 22:00:00+00:00,2025-01-11 22:00:00+00:00,2025-01-11 18:24:34+00:00,South VI,48.649948,-123.402672,200071,2.5575520169591806,SIDNEY,NORTH SAANICH,SUBSTATION,IN SERVICE,48.63,-123.42
2537568,2511449.0,848340027,Williams Lake,1900 block BOE PL,Motor vehicle accident,7,2025-01-11 19:30:00+00:00,2025-01-11 18:10:00+00:00,2025-01-11 20:10:23+00:00,2025-01-11 20:30:00+00:00,2025-01-11 20:30:00+00:00,2025-01-11 19:30:25+00:00,Central Interior,52.123154,-122.087817,200184,3.642685375364038,WILLIAMS LAKE,WILLIAMS LAKE,SUBSTATION,IN SERVICE,52.13,-122.14
2537571,2511452.0,521980323,North Vancouver,3200 - 3300 block CHURCH ST,Under investigation,8,2025-01-11 20:45:00+00:00,2025-01-11 18:20:00+00:00,2025-01-11 21:32:57+00:00,2025-01-11 22:00:00+00:00,2025-01-11 22:00:00+00:00,2025-01-11 20:55:05+00:00,Lower Mainland,49.339278,-123.035355,200129,1.085180514491782,LYNN VALLEY,NORTH VANCOUVER DISTRICT,SUBSTATION,IN SERVICE,49.33,-123.04
2537569,2511450.0,521980323,Richmond,4100 block BROWN RD,Equipment failure,1,2025-01-11 20:00:00+00:00,2025-01-11 18:22:16+00:00,2025-01-11 21:32:57+00:00,2025-01-11 21:00:00+00:00,2025-01-11 21:00:00+00:00,2025-01-11 19:57:19+00:00,Lower Mainland,49.183331,-123.131254,200085,0.747138249224603,SEA ISLAND,NOT AVAILABLE,SUBSTATION,IN SERVICE,49.19,-123.13
2537577,2511457.0,1812901382,Langford,2900 block MT WELLS DR,Equipment failure,10,2025-01-11 20:00:00+00:00,2025-01-11 18:28:00+00:00,2025-01-11 21:32:57+00:00,2025-01-11 21:00:00+00:00,2025-01-11 21:00:00+00:00,2025-01-11 19:59:59+00:00,South VI,48.457395,-123.549583,200064,0.8228613384656455,COLWOOD TAP,NOT AVAILABLE,TAP,IN SERVICE,48.45,-123.55
2537587,2511465.0,521980323,North Vancouver,"South of EDGEWOOD RD, West of LIONS AVE, East of BRACKNELL PL, North of SUNSET BLV",Tree down across our wires,101,2025-01-11 21:50:00+00:00,2025-01-11 20:09:00+00:00,2025-01-11 23:09:15+00:00,2025-01-12 00:00:00+00:00,2025-01-12 00:00:00+00:00,2025-01-11 22:27:14+00:00,Lower Mainland,49.348208,-123.102708,202011,1.4135871915012432,UNKNOWN202011,NOT AVAILABLE,SUBSTATION,IN SERVICE,49.36,-123.11
2537596,2511468.0,521980323,"Coquitlam, Port Coquitlam","East of PARKWAY BLV, North of WHYTE AVE, West of COAST MERIDIAN RD",Under investigation,5284,2025-01-11 21:50:00+00:00,2025-01-11 20:15:00+00:00,2025-01-11 23:32:47+00:00,,,2025-01-11 22:43:59+00:00,Lower Mainland,49.312568,-122.77836,200007,2.311398174440419,MERIDIAN,NOT AVAILABLE,SUBSTATION,IN SERVICE,49.31,-122.81
2537597,2511475.0,1602896846,Gabriola Island,3100 block COAST RD,Under investigation,2,,2025-01-11 20:19:00+00:00,2025-01-11 21:08:41+00:00,,,2025-01-11 20:25:46+00:00,North VI,49.143905,-123.70447,200048,11.321937026422997,HARMAC,NOT AVAILABLE,SUBSTATION,IN SERVICE,49.14,-123.86
2537602,2511480.0,848340027,100 Mile House,3600 block FORBES RD,Fire,2,2025-01-11 21:50:00+00:00,2025-01-11 21:09:00+00:00,2025-01-12 04:40:38+00:00,2025-01-12 04:00:00+00:00,2025-01-12 04:00:00+00:00,2025-01-11 23:25:24+00:00,Central Interior,51.84185,-121.573305,200187,28.093056871934735,100 MILE HOUSE,NOT AVAILABLE,SUBSTATION,IN SERVICE,51.66,-121.29
2537604,2511482.0,725364552,Kamloops,"FORTUNE DR-OAK RD, 500 block FORTUNE DR",Work being done on our equipment,8,2025-01-11 22:20:00+00:00,2025-01-11 22:17:42+00:00,2025-01-12 00:55:57+00:00,2025-01-12 00:30:00+00:00,2025-01-12 00:30:00+00:00,2025-01-11 23:03:34+00:00,Thompson/Shuswap,50.693504,-120.355477,200282,3.045631498295889,BROCKLEHURST,KAMLOOPS,SUBSTATION,IN SERVICE,50.71,-120.39
2537629,2511507.0,521980323,Powell River,"BELL RD P55, 6900 block STAAF RD, CENTRAL RD P10/9, POCAHONTAS MTN, TEXADA REACTOR SITE, 4300 - 6900 block SHELTER POINT RD, 0 - 7600 block BELL RD, 6000 block BARFIELD RD, CENTRAL RD P10/7, SHELTER POINT RD 3...",Under investigation,128,2025-01-12 00:40:00+00:00,2025-01-11 22:27:18+00:00,2025-01-12 02:20:14+00:00,,,2025-01-11 22:43:59+00:00,Lower Mainland,49.646377,-124.405102,200153,7.060842075070551,UNKNOWN200153,NOT AVAILABLE,SUBSTATION,IN SERVICE,49.59,-124.36
2537636,2511513.0,1602896846,Comox,"East of CROTEAU RD, West of SANDCLIFF DR, South of PACEY ST",Under investigation,82,2025-01-11 23:10:00+00:00,2025-01-11 22:36:00+00:00,2025-01-12 00:55:57+00:00,2025-01-12 00:30:00+00:00,2025-01-12 00:30:00+00:00,2025-01-11 23:28:25+00:00,North VI,49.670635,-124.904852,200036,6.412624297337605,COMOX,COURTENAY,SUBSTATION,IN SERVICE,49.71,-124.97
